query,ndcg,dcg,idcg,nidcg,ndcg_cisco
685973706,0.8503449055347544,4.001611334880421,4.705868535031602,1.778828190433341,0.7593961417542945
686219388,0.8649573031652187,8.606454684362573,9.950149739031248,7.163759643473609,0.5177649185550374
686342935,0.9668402798720588,12.191404579952954,12.609533170842068,8.151335071049154,0.9062113029682245
683829392,0.47894895659964404,3.635825393798981,7.5912586168095295,3.3549522186057334,0.06630143072567615
684028708,1.0,9.222845363880849,9.222845363880849,6.758765044892792,1.0
685095356,0.6238803795193231,4.611245526807338,7.39123344503979,2.083869273115375,0.4762017777226606
685266598,0.6934264036172707,3.263173494142638,4.705868535031602,1.872035920552813,0.4909032264228102
685449726,0.9134015924715543,5.616107761658439,6.148563575920566,3.98452101458712,0.753953169047638
685902368,0.9197207891481874,4.32808512266689,4.705868535031602,2.358891122221718,0.8390340655590646
684762837,1.0,8.833928485928753,8.833928485928753,6.180175242915604,1.0
685603056,0.9060254355346822,5.570754991786114,6.148563575920566,4.505843363261862,0.6482611100284189
684620187,0.5987861439333177,5.28963397387197,8.833928485928753,4.471173471708228,0.18760175611418614
686433660,0.7328286204777911,4.505843363261862,6.148563575920566,4.505843363261862,0.0
685577210,0.9674679834891693,5.948538404150826,6.148563575920566,4.505843363261862,0.878235398683015
685954023,0.9197207891481874,4.32808512266689,4.705868535031602,3.263173494142638,0.7381404928570847
685755258,0.3456185218687763,1.6264353271864058,4.705868535031602,1.4963851095176124,0.04052060734601434
682709234,0.9098186978194994,12.037691190678103,13.23086810540168,6.135136672309163,0.8318458180140624
684672591,1.0,4.705868535031602,4.705868535031602,1.778828190433341,1.0
682595428,0.9828920819566878,7.2647848290230606,7.39123344503979,5.622064616364357,0.928526540843815
681905361,0.9197207891481874,4.32808512266689,4.705868535031602,2.685364910008187,0.8130251251787117
682745684,0.6240704527621164,4.73748020202664,7.5912586168095295,4.359696789661928,0.11690428114079122
684996759,1.0,4.705868535031602,4.705868535031602,3.263173494142638,1.0
685986256,0.26941246848558226,1.2678196583914945,4.705868535031602,1.1941516657475664,0.0209777710977444
683991910,0.8768302171505594,9.176479994343941,10.465515233000072,4.219050608793948,0.793637630851074
686273203,0.6934264036172707,3.263173494142638,4.705868535031602,3.263173494142638,0.0
681902332,0.6256646589861504,3.8469389329830066,6.148563575920566,2.9170017487729654,0.28776710270490724
686331429,0.6913401592471553,4.250748921718182,6.148563575920566,1.9744729445175295,0.5453345837954479
682759727,0.5239472913541398,3.2215232313223043,6.148563575920566,1.8885088732554638,0.31291015048067417
686176222,0.9208170484826854,13.400315412937482,14.55263609097856,10.378545459575522,0.7239349166566258
685709877,0.6509209298071323,3.063148322372898,4.705868535031602,2.685364910008187,0.1869748748212878
684230665,0.9098158578127803,7.734797553119559,8.501497843436367,4.981031724221541,0.7822162564973625
685712647,0.9225473340245368,20.44438642267177,22.160799417721815,12.590339150235245,0.8206551255553337
685945636,0.6504198609257138,4.93750537379638,7.5912586168095295,2.578406390184335,0.47061011914174516
684313968,1.0,7.058802802547403,7.058802802547403,4.028047365012281,1.0
685250606,0.6934264036172707,3.263173494142638,4.705868535031602,3.263173494142638,0.0
684914769,0.7599661463179086,7.246468247621179,9.535251382881786,6.127312691320536,0.3283966225894556
686347755,1.0,2.8853900817779268,2.8853900817779268,1.8204784532536746,1.0
684860631,0.5820604585594504,8.514852168039923,14.628810534756903,6.1293894650041905,0.28066178666273983
685004017,0.9197207891481874,4.32808512266689,4.705868535031602,2.685364910008187,0.8130251251787117
685208248,0.8132022820105481,6.913437446790207,8.501497843436367,5.848525818265955,0.4014032633668076
685813359,0.7328286204777911,4.505843363261862,6.148563575920566,4.505843363261862,0.0
682575861,0.9073750091571404,14.492133597837588,15.971492989760996,10.189606896395901,0.7441389594961025
683872018,0.8065735963827292,5.693443962607146,7.058802802547403,2.3769025488993742,0.7083750686750747
685920278,0.6934264036172707,3.263173494142638,4.705868535031602,2.685364910008187,0.28597255504936553
685831313,0.57064171895532,2.685364910008187,4.705868535031602,2.685364910008187,0.0
686048357,0.9197207891481874,4.32808512266689,4.705868535031602,2.685364910008187,0.8130251251787117
683903725,0.9151505377371351,7.780150322991885,8.501497843436367,4.981031724221541,0.7950988602028174
685483802,0.9687475653637023,14.289777781046917,14.750775425878903,11.151259085413688,0.8719278921866472
686144914,0.43037408528169835,6.499898505267444,15.102904025954492,5.782743971161489,0.07694658996088266
684305482,1.0,7.058802802547403,7.058802802547403,4.894760241213957,1.0
685990233,0.57064171895532,2.685364910008187,4.705868535031602,2.685364910008187,0.0
684241314,1.0,4.705868535031602,4.705868535031602,3.263173494142638,1.0
685505151,1.0,4.705868535031602,4.705868535031602,2.685364910008187,1.0
685710746,0.411833840435435,1.9380359113663388,4.705868535031602,1.7026537466549962,0.07837673336663972
686209228,0.8955796649110441,6.798576848295355,7.5912586168095295,3.5867129787309597,0.802054505016326
685035764,0.9558295932317543,10.59713948587998,11.086850167559684,8.433096924546534,0.8154648767857288
684003314,0.9469024295259745,5.822089788134097,6.148563575920566,3.8015861631106813,0.8608960674250363
685874019,0.7302223046011079,5.543306361989673,7.5912586168095295,3.9005861493309704,0.4451005141025146
683782072,0.732828620477791,6.758765044892792,9.222845363880849,6.758765044892792,0.0
684064502,0.9197207891481874,4.32808512266689,4.705868535031602,3.263173494142638,0.7381404928570847
685946205,0.6934264036172707,4.894760241213957,7.058802802547403,4.028047365012281,0.2859725550493654
684809851,1.0,6.148563575920566,6.148563575920566,3.3866878069612194,1.0
685879786,0.8472353399994499,8.430118497193577,9.950149739031248,5.7138433408274505,0.6411894941116234
685692851,0.7106752765782569,5.252766872808115,7.39123344503979,4.348484500887195,0.29719256781231507
685822124,0.8772153153380494,6.1920899263457265,7.058802802547403,2.3769025488993742,0.8148801065280377
684872085,0.5437713091520253,2.558916293991458,4.705868535031602,1.3711990563126044,0.35617240187027804
684344703,0.7606395682357034,5.622064616364357,7.39123344503979,5.622064616364357,0.0
685226575,0.5540663910176149,3.406712430452669,6.148563575920566,3.306699844567799,0.03519260433971004
682711774,0.8503449055347544,4.001611334880421,4.705868535031602,2.358891122221718,0.6999301329841008
683871438,1.0,4.705868535031602,4.705868535031602,3.263173494142638,1.0
685626394,0.9764717729212659,8.301472671666627,8.501497843436367,5.848525818265955,0.9246033618628559
686333874,0.9183435182214243,8.112580965484272,8.833928485928753,6.180175242915604,0.7281783744047571
683544391,0.8084830410108823,8.04452731952562,9.950149739031248,4.056343492058938,0.6766737249829753
686183560,0.3160168489441393,1.9430496867951264,6.148563575920566,1.6806711458762194,0.058725348702341695
684145013,0.5437713091520253,2.558916293991458,4.705868535031602,1.778828190433341,0.2665108818871387
685294876,0.9197207891481876,6.4921276840003355,7.058802802547403,2.6682422856500114,0.870933308773179
685988931,0.8772153153380493,4.128059950897151,4.705868535031602,2.358891122221718,0.7538073519665115
684877133,1.0,6.148563575920566,6.148563575920566,3.98452101458712,1.0
685785852,0.4852190628726781,3.5863673656754025,7.39123344503979,3.2872554459212457,0.07288341209879787
685399519,0.6934264036172707,3.263173494142638,4.705868535031602,3.263173494142638,0.0
685032713,0.9764717729212659,8.301472671666627,8.501497843436367,4.458696775882218,0.9505231228479039
684914441,0.5249810332008934,2.470491725628465,4.705868535031602,2.144017937841996,0.12743670069777538
685971183,0.6685295000508596,11.396741287217722,17.047477016871646,7.221555670515696,0.42491543230706186
685458882,0.9060254355346822,8.35613248767917,9.222845363880849,5.08003171044183,0.7907912475179265
686543305,1.0,2.8853900817779268,2.8853900817779268,2.8853900817779268,
685568594,1.0,2.8853900817779268,2.8853900817779268,1.4426950408889634,1.0
686295002,0.4196762124743819,5.3928319206283915,12.849982344323562,4.959939244541155,0.054865692191107936
684150238,0.9060254355346822,8.35613248767917,9.222845363880849,6.758765044892792,0.648261110028419
685226744,0.57064171895532,2.685364910008187,4.705868535031602,2.685364910008187,0.0
684979127,0.6509209298071325,4.594722483559348,7.058802802547403,4.028047365012281,0.18697487482128797
686100171,0.9635354885719238,11.159414123648114,11.581736486102567,6.70864003016019,0.9133359320356849
683898662,0.6312824342599506,5.3668462534602295,8.501497843436367,4.10061132110071,0.28772269540081163
683824537,0.9469024295259745,5.822089788134097,6.148563575920566,3.105814631767972,0.8927043296115934
684706615,1.0,4.705868535031602,4.705868535031602,3.263173494142638,1.0
683967336,0.574304869551952,4.359696789661928,7.5912586168095295,4.359696789661928,0.0
684048888,1.0,6.148563575920566,6.148563575920566,3.98452101458712,1.0
685943703,0.5726073975563164,3.5207129879174337,6.148563575920566,3.105814631767972,0.13635642104051773
685574549,0.8927537907700455,6.598551676525615,7.39123344503979,3.080986808783862,0.8160936402463658
633606157,1.0,4.705868535031602,4.705868535031602,3.263173494142638,1.0
685233719,0.9134015924715543,5.616107761658439,6.148563575920566,3.98452101458712,0.753953169047638
685470339,0.8547529378296286,6.317678501332367,7.39123344503979,4.016053858394809,0.681926571268889
685676375,0.9039198900879074,8.807947007731386,9.74416771255559,4.952071818671216,0.8046323100464244
685168094,0.6051014436340109,5.144268618114776,8.501497843436367,4.981031724221541,0.046367977524987926
686238198,0.7897931134498097,10.148827563498392,12.849982344323562,5.635891807985332,0.6255723757250989
684393819,0.9134015924715543,5.616107761658439,6.148563575920566,3.98452101458712,0.753953169047638
685618753,1.0,4.705868535031602,4.705868535031602,2.685364910008187,1.0
685901183,0.8212377705398237,5.049432643111372,6.148563575920566,2.470491725628465,0.7011665411805632
681420038,0.6309297535714574,1.8204784532536746,2.8853900817779268,1.8204784532536746,0.0
685506434,0.37800210039683896,1.778828190433341,4.705868535031602,1.6389239916121818,0.04561680096933742
686136962,0.9060254355346822,8.35613248767917,9.222845363880849,6.758765044892792,0.648261110028419
685519597,0.6934264036172707,3.263173494142638,4.705868535031602,3.263173494142638,0.0
684800027,1.0,9.222845363880849,9.222845363880849,6.758765044892792,1.0
685418554,0.9020949220800055,7.96904202917424,8.833928485928753,4.471173471708228,0.8017568133128284
685249859,1.0,4.705868535031602,4.705868535031602,3.263173494142638,1.0
686480887,1.0,4.705868535031602,4.705868535031602,2.358891122221718,1.0
684315421,0.9197207891481874,4.32808512266689,4.705868535031602,3.263173494142638,0.7381404928570847
683981674,0.9349366583346497,6.910335098076802,7.39123344503979,3.5746896672078092,0.8739963760520084
682787713,0.9385574520455129,5.7707801635558535,6.148563575920566,3.98452101458712,0.8254269952380564
684970429,0.8596498304226058,7.308311179448221,8.501497843436367,4.10061132110071,0.7288758394627062
685758545,0.5749135036336185,4.249319916061806,7.39123344503979,3.5746896672078092,0.17676470862787427
683931890,0.411108463239001,2.9019335724624162,7.058802802547403,2.020294417771328,0.17498019004096008
684209793,0.9512868932981039,12.910228224978969,13.571329864768044,9.97181352430283,0.8163359803768435
685476351,0.7482216716738862,4.600488517168453,6.148563575920566,2.5075129554186857,0.5748273726173225
685576894,0.9896062251871524,8.41903012977929,8.507454698142284,4.884642822201313,0.9755922826271439
682702095,0.5984092487228811,6.281530653450497,10.497048076807761,3.7473992243996395,0.37544640980052424
683822436,0.6509209298071323,3.063148322372898,4.705868535031602,2.358891122221718,0.30006986701589883
685988566,0.7489471707407699,10.305679014329414,13.7602215709504,9.255399388385491,0.2331456344733956
682734671,1.0,7.058802802547403,7.058802802547403,4.894760241213957,1.0
682608838,0.9110838660901909,9.894725166075018,10.860388965658085,5.453813225274809,0.8213908680923037
685044372,0.45749452618986164,3.2293636436190916,7.058802802547403,2.244577664276419,0.20455752505508204
686251957,0.9904436061045987,10.365502647115202,10.465515233000072,7.522857697919697,0.9660128354412335
685446371,0.4911492931622974,3.4669260070432006,7.058802802547403,1.9559225757051708,0.29610795554044783
686424878,0.6210171981485019,7.414785817564879,11.939743117696725,4.250104822806802,0.41155134655177944
685530234,0.57064171895532,2.685364910008187,4.705868535031602,2.685364910008187,0.0
685178107,0.8899026156951048,8.854664279321872,9.950149739031248,5.019518743371557,0.7778204329884544
685456075,0.9674679834891693,8.922807606226238,9.222845363880849,6.758765044892792,0.8782353986830147
686223821,0.734319821241956,7.974998883880158,10.860388965658085,6.785976231108897,0.29182675645225703
685605520,0.7471890004795096,10.396985697284608,13.914800258853285,6.622860954339129,0.517574898163108
630462379,1.0,4.705868535031602,4.705868535031602,3.263173494142638,1.0
685684628,0.3693627248478173,4.054844204317315,10.97794642377075,3.583506329843651,0.06374219933984783
686084932,0.6357178179391598,7.362716246891476,11.581736486102567,5.908932838588227,0.2562724710100366
686165884,0.9471297501514686,9.031120259900272,9.535251382881786,4.294843934004221,0.9037992507453799
685135863,0.8212377705398237,5.049432643111372,6.148563575920566,3.98452101458712,0.49209366190472315
628462891,0.9151505377371351,7.780150322991885,8.501497843436367,5.848525818265955,0.7280983313805781
685335439,0.678762229460176,4.173412720769475,6.148563575920566,3.98452101458712,0.08728650238097137
686113234,0.9859056632751825,11.418499592209333,11.581736486102567,8.343205204584468,0.9495953938055787
683953975,0.9134015924715543,5.616107761658439,6.148563575920566,3.98452101458712,0.753953169047638
685204873,0.9064083508270329,13.190630879409834,14.55263609097856,10.378545459575522,0.6737001345102768
685575545,0.9674679834891693,8.922807606226238,9.222845363880849,3.9193394599227505,0.9434265251914422
685539948,0.8525233523807424,16.40926648791608,19.247879183710147,8.40903267496187,0.7381074920192885
685819771,0.4899692203633839,3.0126069016484993,6.148563575920566,2.2761276000201724,0.1901850169277713
685760113,0.7839125140129319,8.228767347604984,10.497048076807761,5.917137729853961,0.5047325040518619
685972473,0.9075188306736579,11.140588875541154,12.275876267241102,8.545979173435278,0.6956250097126537
685011266,0.7070496993605976,6.010981494316452,8.501497843436367,4.981031724221541,0.2925606255584763
686272877,0.8276904491046954,6.1176533295626285,7.39123344503979,2.7984588244866084,0.7226991915131766
684876238,1.0,4.705868535031602,4.705868535031602,3.263173494142638,1.0
684935862,0.9674679834891693,5.948538404150826,6.148563575920566,2.8998326052923145,0.9384297519313954
682646383,1.0,6.148563575920566,6.148563575920566,4.505843363261862,1.0
687119298,1.0,4.705868535031602,4.705868535031602,4.705868535031602,
685882985,0.8822029825454656,8.596333818439769,9.74416771255559,6.801510177475215,0.6099328989418166
682728039,0.9197207891481874,4.32808512266689,4.705868535031602,1.7026537466549962,0.8742069951750192
686078011,0.9469024295259745,5.822089788134097,6.148563575920566,2.7406248843593164,0.9042019774020922
682725759,0.3956467236022119,1.861861467587994,4.705868535031602,1.7026537466549962,0.05301243239384085
685334942,0.9197207891481874,4.32808512266689,4.705868535031602,3.263173494142638,0.7381404928570847
683911806,1.0,4.705868535031602,4.705868535031602,3.263173494142638,1.0
685463241,0.9757880548549219,8.301472671666627,8.507454698142284,5.258723727514032,0.9365961575957076
685518686,0.57064171895532,2.685364910008187,4.705868535031602,2.685364910008187,0.0
685501272,0.9197207891481876,6.4921276840003355,7.058802802547403,4.894760241213957,0.738140492857085
686261996,0.48837424301621774,3.707375180524694,7.5912586168095295,2.578406390184335,0.2252148555953774
686275898,0.9134015924715543,5.616107761658439,6.148563575920566,3.306699844567799,0.8126385131039797
684749513,0.9197207891481876,6.4921276840003355,7.058802802547403,4.894760241213957,0.738140492857085
686034055,0.9577066467829224,12.67129032725136,13.23086810540168,9.785900245473432,0.8375666186441649
685522965,1.0,4.705868535031602,4.705868535031602,2.358891122221718,1.0
685935686,0.8212377705398237,5.049432643111372,6.148563575920566,3.98452101458712,0.49209366190472315
685463224,0.6835053354969308,5.810819135704407,8.501497843436367,3.2109673317478666,0.4914160873304905
685285955,0.6005491084563833,3.692514373806488,6.148563575920566,2.3271555338662315,0.35729208315745814
686083450,0.9102612327438598,11.616009301565306,12.761182047213426,5.199112838815915,0.8485635724708218
685033743,1.0,7.058802802547403,7.058802802547403,3.216026906762994,1.0
686381525,1.0,4.705868535031602,4.705868535031602,4.705868535031602,
684941207,0.5540663910176149,3.406712430452669,6.148563575920566,2.9170017487729654,0.1515399388511641
635409399,0.9197207891481874,4.32808512266689,4.705868535031602,3.263173494142638,0.7381404928570847
638785535,0.9197207891481874,4.32808512266689,4.705868535031602,3.263173494142638,0.7381404928570847
683976228,0.979053776442734,14.441802386165417,14.750775425878903,10.012329143310156,0.9347944407747957
684907173,0.7642383435707839,6.497170629738401,8.501497843436367,2.818144660822346,0.6473336867697375
685907660,1.0,4.705868535031602,4.705868535031602,2.685364910008187,1.0
681427276,0.8535406736283923,10.191056383628823,11.939743117696725,5.296268536090223,0.7367813013224412
685965598,0.6934264036172707,3.263173494142638,4.705868535031602,3.263173494142638,0.0
683562516,0.8503449055347544,4.001611334880421,4.705868535031602,2.358891122221718,0.6999301329841008
638206867,0.9197207891481876,6.4921276840003355,7.058802802547403,4.894760241213957,0.738140492857085
685417945,0.8212377705398237,5.049432643111372,6.148563575920566,2.9170017487729654,0.6598762482043047
685228427,0.4082307968370143,1.9210804618661839,4.705868535031602,1.459886266582192,0.14208155101977873
685849132,0.8808784659346812,6.6869762448886085,7.5912586168095295,3.5867129787309597,0.7741860241715695
686144395,1.0,6.148563575920566,6.148563575920566,4.505843363261862,1.0
684393402,0.6174574669692544,7.534877568646969,12.203071420662178,5.63335823204847,0.28943719185399386
685509380,0.7328286204777911,4.505843363261862,6.148563575920566,2.8998326052923145,0.49435018549996196
685031649,0.9674679834891693,8.922807606226238,9.222845363880849,6.758765044892792,0.8782353986830147
685580228,0.8777173555755363,7.4671406403321186,8.507454698142284,3.7033873681941762,0.7834513993330309
686306092,0.9049765583210164,6.869911096365048,7.5912586168095295,5.127178297821473,0.7072548671056618
685129770,0.8156868628654559,6.192089926345725,7.5912586168095295,5.127178297821473,0.43217407335227914
685812606,0.535596685310497,4.556564536754222,8.507454698142284,2.886675895493938,0.297092040069871
685710199,0.9674679834891693,8.922807606226238,9.222845363880849,6.758765044892792,0.8782353986830147
685232154,1.0,7.058802802547403,7.058802802547403,4.894760241213957,1.0
685982623,0.6240505200038376,2.936699706356169,4.705868535031602,2.144017937841996,0.3094176410536035
683712502,0.9709286432396581,7.176360260660067,7.39123344503979,2.923644877691616,0.9519039900070151
684978748,1.0,7.5912586168095295,7.5912586168095295,5.127178297821473,1.0
686361027,0.5922681509606642,5.893156787717773,9.950149739031248,4.587365917799363,0.24349123765694827
686312365,0.713463058404534,5.416082589888699,7.5912586168095295,5.127178297821473,0.11724629665719365
685391305,0.6934264036172707,3.263173494142638,4.705868535031602,3.263173494142638,0.0
685001400,0.6934264036172707,4.894760241213957,7.058802802547403,4.028047365012281,0.2859725550493654
684287113,0.6934264036172707,3.263173494142638,4.705868535031602,2.685364910008187,0.28597255504936553
684737917,0.6509209298071323,3.063148322372898,4.705868535031602,2.144017937841996,0.3587759510797406
683895454,0.678762229460176,4.173412720769475,6.148563575920566,3.98452101458712,0.08728650238097137
683756271,0.8772153153380493,4.128059950897151,4.705868535031602,2.358891122221718,0.7538073519665115
685645051,0.48942295491436827,5.372858977613502,10.97794642377075,4.997072872299077,0.06283130751392633
685172598,0.8599919195479017,7.316342296322198,8.507454698142284,4.60248635194731,0.6949751454500996
686488060,0.9134015924715543,5.616107761658439,6.148563575920566,3.98452101458712,0.753953169047638
686143571,0.7816510974258779,6.649861301103858,8.507454698142284,6.649861301103858,0.0
686313741,0.9828920819566878,7.2647848290230606,7.39123344503979,5.622064616364357,0.928526540843815
685493063,0.9298593499260985,7.058802802547403,7.5912586168095295,5.127178297821473,0.7839129633238601
685092658,0.907360572308293,11.89544361413728,13.109941050089596,7.38112681750963,0.7880019517746925
686257211,0.9758371366839758,11.908210273889036,12.203071420662178,7.965421792219757,0.9304187055026726
686431126,0.9197207891481874,4.32808512266689,4.705868535031602,2.144017937841996,0.8525349554813434
686232155,0.6256646589861504,3.8469389329830066,6.148563575920566,2.6579162802117464,0.34063099249040985
685982346,0.5675027971825366,4.308060499175442,7.5912586168095295,3.9005861493309704,0.11040653253168652
684122093,0.7741900178546666,3.643236445157829,4.705868535031602,1.427259768174004,0.6758893282371538
685503648,0.6797310500037654,4.179369575475393,6.148563575920566,3.8015861631106813,0.16096593444093527
683678280,0.6793256279875762,7.130913776793212,10.497048076807761,6.523566813813495,0.15285008856995164
681549251,0.9197207891481874,4.32808512266689,4.705868535031602,3.263173494142638,0.7381404928570847
685288143,0.7122630665145961,4.379394747245133,6.148563575920566,3.105814631767972,0.4185623391389766
686204405,0.8772153153380494,6.1920899263457265,7.058802802547403,3.216026906762994,0.7744565648097056
684125479,0.9197207891481876,6.4921276840003355,7.058802802547403,3.216026906762994,0.8525349554813437
684970881,0.9385574520455129,5.7707801635558535,6.148563575920566,2.470491725628465,0.8972876475116413
685644369,0.57064171895532,2.685364910008187,4.705868535031602,2.358891122221718,0.13910393257496376
686393413,0.9134015924715543,5.616107761658439,6.148563575920566,3.98452101458712,0.753953169047638
686406117,0.805916743812867,10.356015928990077,12.849982344323562,5.127132301390556,0.6770665749731016
685454250,0.6048590045449262,5.343281190219933,8.833928485928753,5.343281190219933,0.0
685043198,0.8133952720072329,8.92940971744384,10.97794642377075,6.561607173223788,0.5361459819751846
684342003,1.0,11.086850167559684,11.086850167559684,11.086850167559684,
684661162,0.9254624505034729,12.761182047213426,13.788978731952927,8.569634102421192,0.8030793600169468
686121079,0.4595872617584068,2.825801497604811,6.148563575920566,1.7802158920387652,0.23935494178359848
684066011,0.5249810332008934,2.470491725628465,4.705868535031602,1.872035920552813,0.2111824819920504
685645218,0.9828920819566878,7.2647848290230606,7.39123344503979,5.622064616364357,0.928526540843815
684972364,0.7556070674344858,7.931643714035522,10.497048076807761,5.50498807588334,0.4861030591985709
685729955,0.7724397457735779,4.749394885456763,6.148563575920566,3.306699844567799,0.507658064309164
685053088,0.8529278650606567,5.244281203999645,6.148563575920566,3.8015861631106813,0.6147034193915475
684251757,1.0,4.705868535031602,4.705868535031602,3.263173494142638,1.0
682683137,0.9963488021549354,11.365637040614265,11.407287303434599,8.404072515057992,0.9861314405544576
686290651,0.8808784659346812,6.6869762448886085,7.5912586168095295,3.9005861493309704,0.7549816788432813
684366836,1.0,8.507454698142284,8.507454698142284,6.649861301103858,1.0
681888197,0.6934264036172707,3.263173494142638,4.705868535031602,3.263173494142638,0.0
684791145,0.8162296087554223,10.292274326624941,12.609533170842068,7.025154091690722,0.5850462851155013
685297155,0.8762756049605951,9.51669391098941,10.860388965658085,7.721870270024857,0.571869666878766
683516836,0.9197207891481874,4.32808512266689,4.705868535031602,1.9895933786654771,0.8609185776045912
684646210,1.0,6.148563575920566,6.148563575920566,3.98452101458712,1.0
685808377,1.0,7.058802802547403,7.058802802547403,4.894760241213957,1.0
685113759,0.3978088012057569,2.8080538808292195,7.058802802547403,2.8080538808292195,0.0
681787792,1.0,10.465515233000072,10.465515233000072,7.522857697919697,1.0
684069336,0.42278983440665036,1.9895933786654771,4.705868535031602,1.9895933786654771,0.0
685034028,0.5370975153040107,4.566133368072078,8.501497843436367,4.458696775882218,0.02657479069452669
685098390,0.6310373783609802,5.5745390723888635,8.833928485928753,3.2766010015563776,0.413496969054723
682687898,0.9197207891481874,4.32808512266689,4.705868535031602,3.263173494142638,0.7381404928570847
685739281,0.9197207891481874,4.32808512266689,4.705868535031602,2.358891122221718,0.8390340655590646
684652257,0.9134015924715543,5.616107761658439,6.148563575920566,2.9170017487729654,0.8352326699154913
685850206,0.9197207891481876,6.4921276840003355,7.058802802547403,4.894760241213957,0.738140492857085
682639368,0.4941855619405809,3.0385313458936922,6.148563575920566,2.5075129554186857,0.14584207851573658
630194547,1.0,4.705868535031602,4.705868535031602,2.685364910008187,1.0
685251798,1.0,7.058802802547403,7.058802802547403,2.984390067998216,1.0
686005677,1.0,4.705868535031602,4.705868535031602,3.263173494142638,1.0
686339862,0.9197207891481874,4.32808512266689,4.705868535031602,3.263173494142638,0.7381404928570847
685140331,0.8503449055347544,4.001611334880421,4.705868535031602,2.358891122221718,0.6999301329841008
686191420,0.31581463501746765,1.9418063616110492,6.148563575920566,1.9418063616110492,0.0
685692684,0.9060254355346822,8.35613248767917,9.222845363880849,4.110937326538975,0.8304521775684451
685941275,0.5683945997718942,3.4948103329074165,6.148563575920566,2.9170017487729654,0.17880164918412372
680692902,0.7606395682357034,5.622064616364357,7.39123344503979,5.622064616364357,0.0
685065548,0.5582260599851661,5.148432629331661,9.222845363880849,4.658721947651958,0.10729567038840661
